ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,Class
1206695,10,5,10,10,5,5,10,0,0,0,10,10,10,0,5,5,10,0,10,10,5,5,10,0,0,0,10,10,0,10,0,10,5,5,2
1206841,10,5,10,8,10,10,9,10,3,10,0,10,5,10,0,10,0,5,0,2,0,0,0,3,3,0,6,0,10,0,5,0,10,2,1
1207986,5,5,0,10,0,0,5,5,0,10,10,0,0,0,0,10,5,5,0,0,0,10,5,5,10,0,10,10,10,0,10,10,5,5,2
1208301,10,5,10,5,10,6,10,6,10,4,10,7,10,7,10,8,3,10,10,5,10,10,10,10,10,10,10,10,10,6,10,10,10,10,1
1210963,5,5,0,0,5,5,5,5,5,5,5,5,5,5,10,0,5,5,0,0,5,5,10,10,10,0,10,0,5,5,5,5,5,5,2
1211202,10,5,8,5,8,4,4,4,6,5,7,4,6,3,5,4,6,4,6,4,5,3,5,4,5,4,5,4,5,4,5,4,5,4,1
1212232,10,5,5,5,5,5,5,5,5,5,10,3,6,6,5,5,5,5,5,5,4,4,4,10,0,8,5,9,4,0,4,4,4,0,2
1212251,10,5,10,5,10,6,10,6,10,4,8,8,9,6,9,6,8,6,8,6,8,6,7,6,7,6,7,6,6,6,6,6,6,6,1
1212422,10,5,10,5,0,0,0,0,10,7,9,9,0,0,0,10,7,10,10,10,8,0,0,0,9,7,10,10,10,8,0,3,0,9,2
1212422,10,5,10,5,8,7,10,3,10,6,10,5,10,5,10,5,9,4,9,4,9,6,9,5,9,5,9,5,10,5,9,4,9,4,1
1213375,10,5,10,0,10,10,10,10,10,3,10,10,10,10,10,10,5,5,10,10,10,10,10,0,10,10,10,8,10,1,1,10,10,10,2
1213383,10,5,10,6,10,1,10,4,10,6,10,6,10,5,10,5,10,4,9,4,10,5,10,5,10,5,10,5,10,5,10,4,10,4,1
1214092,10,5,7,0,0,0,5,10,10,10,9,3,0,1,5,10,7,7,7,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,2
1214556,10,5,9,7,9,4,10,5,10,5,9,6,10,5,10,5,10,4,10,5,10,5,10,7,10,4,10,5,9,5,10,4,10,5,1
1214966,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,0,5,5,10,10,10,0,10,10,10,5,10,10,10,0,5,5,2
1216694,10,5,10,4,10,4,10,3,10,3,10,3,10,3,9,2,8,2,8,2,8,1,8,1,7,1,7,1,6,1,6,1,6,2,1
1216947,10,5,5,5,5,5,5,5,1,0,5,5,10,0,5,5,0,0,0,0,10,0,2,0,10,10,0,4,10,0,5,10,5,5,2
1217051,10,5,10,5,10,5,9,5,10,5,10,5,10,5,10,5,10,5,10,5,9,5,9,5,10,5,10,5,10,5,9,5,9,5,1
1217264,5,5,5,5,0,10,10,10,0,0,5,5,0,0,0,3,0,0,10,0,10,0,5,5,10,0,0,0,5,5,10,0,5,5,2
1218105,10,5,10,5,10,6,9,5,10,5,10,4,10,6,10,5,10,5,10,5,9,6,9,5,9,5,10,5,10,4,10,5,10,5,1
1218741,10,5,0,10,0,6,6,10,0,10,0,0,10,10,0,4,6,0,10,10,3,0,0,0,10,0,0,5,10,0,0,3,6,10,2
1218860,10,5,7,4,9,5,9,5,8,5,8,5,9,5,9,5,9,7,10,5,9,5,9,5,7,6,8,5,8,4,8,5,8,5,1
1218860,10,5,5,3,5,5,5,10,5,5,5,5,5,5,5,5,5,5,7,10,3,9,3,1,5,5,2,2,5,5,5,5,5,5,2
1219406,10,5,10,7,10,8,9,8,10,5,10,5,9,3,8,6,10,2,10,4,10,3,10,5,10,5,10,5,10,7,10,8,9,6,1
1219525,5,5,0,0,10,0,0,10,5,5,10,0,10,0,5,5,5,5,5,5,0,10,10,0,0,10,10,10,5,5,10,8,5,5,2
1219859,10,5,7,5,8,5,6,6,8,5,7,5,7,5,7,5,8,4,7,5,7,5,6,6,7,5,7,5,6,5,7,5,6,5,1
1220330,10,5,0,2,5,5,0,8,1,10,5,5,5,5,5,5,5,5,5,5,0,0,5,5,6,6,10,8,5,5,5,5,5,5,2
1221863,10,5,10,6,10,9,10,9,10,4,9,4,10,5,10,5,7,4,10,5,10,4,10,5,6,4,10,5,10,5,10,8,10,5,1
1222047,5,5,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,0,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,2
1222936,10,5,9,7,8,9,6,10,3,9,1,8,0,6,1,4,2,2,4,1,6,1,8,2,8,4,8,6,8,7,6,8,5,8,1
1223282,5,5,10,0,10,10,10,0,10,10,10,0,10,0,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,2
1223426,10,5,10,5,9,6,9,6,9,7,9,7,9,7,8,7,8,8,8,8,7,8,7,8,7,8,6,8,6,8,6,7,6,7,1
1223793,5,5,10,10,10,0,10,0,10,10,5,5,10,0,5,5,5,5,5,5,0,10,10,10,5,5,10,10,5,5,0,0,5,5,2
1223967,10,5,10,6,10,6,9,7,9,7,9,8,8,9,8,9,7,9,6,9,6,9,5,9,5,9,4,9,3,9,3,8,3,8,1
1224329,5,5,10,0,0,10,0,10,10,10,10,10,0,0,0,0,10,10,10,0,0,0,0,0,10,5,10,0,10,0,0,10,0,10,2
1225799,10,5,9,6,9,6,8,6,7,7,7,7,6,8,6,7,6,8,5,8,5,7,5,7,4,7,4,7,4,6,4,6,4,7,1
1226012,5,5,10,0,10,10,10,0,10,10,10,0,10,10,10,0,10,0,10,10,10,10,10,0,10,0,10,0,10,10,10,0,10,10,2
1226612,10,5,10,6,10,6,9,7,9,7,9,7,9,8,8,8,8,8,7,9,7,8,7,9,6,9,6,9,5,9,5,9,4,9,1
1227210,5,5,5,5,10,10,5,5,10,10,5,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,10,0,5,5,0,10,5,5,2
1227244,10,5,10,6,9,6,9,7,9,8,8,8,7,9,7,8,6,9,5,9,4,9,4,9,4,8,3,8,3,8,2,7,2,7,1
1227481,5,5,5,5,10,10,10,10,5,5,5,5,0,0,5,5,0,0,5,5,5,5,10,10,5,5,10,10,5,5,0,10,5,5,2
1228152,10,5,9,7,8,8,6,9,5,10,3,9,2,8,1,6,1,5,2,3,3,2,4,2,5,2,7,3,7,4,7,5,7,6,1
1228311,5,5,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,0,10,0,10,0,10,10,10,0,10,10,10,10,2
1230175,10,5,9,3,9,6,9,6,8,5,10,6,9,6,8,7,7,6,8,5,8,7,8,7,10,8,7,7,6,10,7,7,7,7,1
1230688,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,5,5,5,5,5,5,2
1231387,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,1
1231706,5,5,10,10,0,0,0,0,5,5,5,5,0,0,5,5,5,5,5,5,0,10,10,10,5,5,10,0,5,5,0,0,0,0,2
1232225,10,5,8,4,9,5,9,5,8,5,7,5,8,5,8,5,8,5,8,5,8,5,8,5,9,6,8,5,7,5,8,5,8,5,1
1236043,10,5,8,10,10,1,9,5,9,6,9,9,9,6,9,6,10,4,9,6,8,6,8,9,10,2,9,6,9,8,10,5,8,6,2
1241232,10,5,9,5,10,4,10,1,9,5,7,3,10,4,10,1,7,5,9,5,10,4,10,6,8,4,10,4,9,5,9,4,10,2,1
1241559,10,5,7,6,7,5,6,6,6,6,6,6,6,7,5,6,5,7,5,6,6,5,5,6,5,6,5,6,4,6,5,7,4,6,2
1241679,10,5,8,5,9,5,8,5,8,5,8,5,8,5,8,5,9,5,8,5,7,5,8,5,8,5,8,5,8,4,8,5,8,5,1
1242364,10,5,5,4,5,5,5,5,5,6,5,5,6,5,5,5,5,5,4,4,5,5,5,5,5,6,6,5,5,5,5,5,5,4,2
1243256,10,5,8,6,9,5,9,5,9,5,9,6,9,5,9,5,9,4,8,5,8,5,8,6,9,5,8,5,8,5,9,5,8,5,1
1270479,10,5,6,7,5,5,4,0,5,5,5,5,5,5,5,5,5,5,5,5,5,8,4,7,4,7,5,0,5,5,5,0,5,5,2
1276091,10,5,9,5,9,5,10,5,9,4,9,4,9,5,10,4,9,5,10,5,9,4,9,4,10,4,9,4,9,4,9,4,10,4,1
1277018,10,5,7,3,5,5,5,5,7,8,8,5,5,5,5,5,6,3,8,4,5,5,5,5,10,3,0,0,4,1,5,5,5,5,2
128059,10,5,9,5,10,5,10,5,9,4,10,5,10,5,10,5,9,5,9,5,9,4,9,4,9,4,9,4,9,4,9,4,9,4,1
1285531,10,5,5,5,10,6,9,5,5,5,10,3,10,6,10,5,10,1,5,5,10,5,10,4,5,5,10,0,5,5,10,6,10,5,2
1287775,10,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,4,9,5,9,5,9,5,9,5,9,4,9,5,9,4,1
144888,10,5,5,5,5,5,5,5,5,5,5,5,0,10,10,8,5,5,5,5,5,5,5,5,5,5,10,10,5,5,5,5,5,5,2
145447,10,5,7,5,7,5,8,5,8,5,7,5,8,4,8,5,8,5,8,5,7,5,7,5,8,5,8,5,7,5,8,5,8,5,1
167528,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,0,5,5,5,5,5,5,2
169356,10,5,10,8,10,6,6,10,6,10,4,9,3,8,3,7,3,6,3,5,4,5,4,4,5,4,5,4,5,5,5,5,5,5,1
183913,10,5,5,5,5,5,10,10,0,0,5,5,10,4,5,5,5,5,0,10,10,10,10,0,5,5,10,0,5,5,5,5,10,10,2
191250,10,5,9,7,8,8,7,9,5,10,3,9,1,8,1,6,1,4,2,3,3,2,4,1,6,2,7,2,8,4,8,5,8,6,1
1017023,10,5,5,5,5,5,5,5,0,10,5,5,10,7,4,4,5,5,0,0,5,5,10,0,5,5,10,6,5,5,5,5,5,5,2
1100524,10,5,9,7,8,9,6,10,4,10,2,9,1,7,0,5,1,3,3,1,4,1,6,1,8,2,9,4,9,5,8,7,7,8,1
1116116,10,5,7,5,6,6,6,9,4,10,4,6,2,6,0,5,4,4,3,3,4,1,5,4,6,5,7,4,6,4,6,6,6,6,1
1168736,10,5,9,7,8,9,6,9,3,9,1,8,1,6,1,4,2,2,4,1,6,1,8,1,9,4,9,5,8,7,7,9,5,9,1
1182404,10,5,8,5,8,5,8,5,8,5,8,5,8,5,8,5,8,5,8,5,8,6,8,5,8,6,8,5,8,5,8,5,8,5,1
1182404,10,5,9,5,9,5,9,6,9,5,9,7,8,5,9,6,10,5,8,5,8,5,8,4,9,4,8,5,7,5,8,5,8,6,1
1198641,10,5,8,6,9,5,9,5,8,4,9,5,9,5,9,5,8,5,8,6,8,5,8,5,8,5,8,5,8,6,8,5,8,5,1
242970,10,5,8,5,9,5,9,5,9,5,9,5,9,5,9,5,9,4,9,5,9,5,9,5,9,5,9,5,8,6,8,5,8,5,1
255644,10,5,8,5,7,6,7,5,7,5,7,4,7,5,8,5,7,6,7,6,7,5,7,4,7,5,7,5,7,5,7,6,7,6,1
263538,10,5,9,5,9,6,9,6,8,7,8,8,8,8,7,8,7,8,6,8,5,8,5,9,5,8,4,8,4,8,4,8,4,7,1
274137,10,5,10,5,10,6,10,7,9,8,9,8,8,9,8,9,6,9,6,9,5,9,5,9,4,9,4,8,3,8,3,8,3,7,1
303213,10,5,9,6,9,7,9,7,8,8,8,9,7,9,6,9,5,9,5,9,4,8,3,8,3,8,3,7,2,6,2,6,3,5,1
314428,10,5,10,6,10,7,9,7,9,8,8,9,7,9,7,10,6,10,5,10,4,9,3,9,3,9,2,8,2,8,1,7,1,6,1
1182404,10,5,10,6,9,7,9,7,8,8,8,9,7,9,6,9,5,9,4,9,3,9,3,8,2,8,2,7,2,6,2,6,2,5,1
1198641,10,5,9,6,8,7,7,8,6,6,6,8,5,7,5,7,4,7,2,7,3,6,3,5,3,5,3,4,4,4,4,4,4,4,1
320675,10,5,8,2,9,8,9,5,8,6,7,6,8,6,8,6,9,7,8,6,8,6,8,5,8,6,7,6,7,6,7,6,7,6,1
324427,10,5,10,6,9,4,9,5,9,5,8,5,8,6,8,5,8,5,8,6,9,5,7,5,8,7,7,6,6,7,7,6,8,6,1
385103,10,5,9,5,9,5,9,5,8,5,8,5,8,5,8,5,7,5,9,5,8,5,8,5,7,4,7,5,8,5,7,5,7,5,1
390840,10,5,10,5,10,5,10,5,9,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,1
411453,10,5,7,4,7,4,9,3,9,5,6,4,7,6,7,4,7,5,8,4,8,6,7,5,9,6,8,4,6,4,7,5,7,2,1
320675,10,5,8,5,9,5,8,7,8,5,8,5,9,3,9,8,8,6,8,6,8,4,9,6,8,6,8,6,8,5,8,6,8,7,1
428903,10,5,8,5,8,5,8,5,8,5,8,5,9,5,8,5,8,5,8,5,8,6,8,5,7,5,8,5,7,5,8,6,8,5,1
431495,10,5,9,5,8,5,8,5,9,5,8,5,8,6,8,5,8,5,7,4,8,6,7,6,8,5,7,5,7,5,7,4,7,5,1
432809,10,5,8,6,9,5,8,5,8,5,9,6,8,5,8,5,9,4,9,4,7,5,8,5,8,4,8,5,9,5,8,5,8,5,1
434518,10,5,8,5,8,5,8,5,8,5,9,5,8,5,8,5,8,6,8,5,8,5,9,5,8,5,8,5,8,5,8,5,8,5,1
452264,10,5,7,5,6,5,7,5,8,5,8,5,7,5,8,5,7,4,7,5,7,5,6,6,7,4,7,5,7,6,6,5,7,5,1
456282,10,5,10,5,10,7,9,7,9,7,9,8,8,8,7,8,7,9,6,8,5,9,5,9,4,8,4,8,4,8,3,7,3,7,1
476903,10,5,10,6,10,7,9,7,9,8,8,9,7,9,6,9,5,9,4,9,4,9,3,9,2,8,2,7,2,7,2,6,2,5,1
486283,10,5,10,6,10,7,9,8,8,9,7,9,6,9,5,9,4,9,3,8,2,7,2,7,2,6,2,5,2,4,2,4,3,3,1
486662,10,5,10,6,10,7,9,8,8,9,7,9,6,9,5,10,4,9,3,9,2,8,2,8,2,7,1,6,1,5,1,4,2,3,1
488173,10,5,10,6,9,8,8,9,7,9,6,10,4,9,3,9,2,8,1,7,1,6,1,5,1,4,2,3,3,2,4,1,5,1,1
492268,10,5,9,7,8,8,7,10,5,9,4,9,4,7,2,6,2,6,3,5,1,5,3,3,4,2,5,2,6,3,7,3,7,6,1
508234,10,5,6,6,6,6,5,7,6,6,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
527363,10,5,8,3,10,7,9,5,9,6,8,4,8,5,8,6,9,3,9,5,8,6,9,3,8,5,8,4,8,4,6,4,7,4,1
529329,10,5,9,6,9,5,8,5,6,6,7,6,7,6,7,6,6,5,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,1
535331,10,5,10,6,9,5,9,5,9,5,9,6,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,1
543558,10,5,9,5,9,6,10,6,9,5,9,5,10,4,9,6,9,5,9,5,10,3,9,4,9,5,9,5,9,5,9,6,9,5,1
555977,10,5,9,5,10,5,9,6,9,5,10,5,10,5,10,6,10,5,9,5,9,5,10,5,9,5,9,5,9,5,10,6,9,5,1
560680,10,5,7,6,5,4,8,5,7,5,8,5,7,6,9,5,8,6,7,6,8,5,8,4,7,5,7,5,8,6,7,4,7,5,1
561477,10,5,8,6,8,4,9,4,9,5,8,5,8,5,9,4,8,4,9,4,9,5,7,5,8,3,8,4,8,5,8,3,8,4,1
563649,10,5,9,5,9,5,9,5,9,5,9,4,9,4,9,4,9,4,8,4,9,4,9,5,9,4,9,4,8,4,9,3,8,4,1
601265,10,5,9,5,9,5,9,5,9,5,9,5,9,4,8,5,9,4,9,5,9,5,10,4,9,4,9,4,9,5,9,4,9,5,1
606140,10,5,9,4,8,6,9,5,8,4,8,4,9,4,9,5,8,5,8,4,9,4,8,4,8,4,8,4,8,4,7,5,8,5,1
606722,10,5,7,6,8,5,8,5,7,4,8,5,8,4,8,5,8,4,8,5,7,4,8,4,7,4,8,4,8,5,8,4,8,5,1
616240,10,5,9,6,9,7,8,8,7,10,5,10,4,9,3,9,2,8,1,7,1,6,1,5,1,4,2,3,2,2,3,2,4,1,1
61634,10,5,10,6,9,8,8,9,6,10,5,10,4,10,2,9,1,8,0,7,0,5,0,4,1,3,2,2,3,1,4,0,6,0,1
625201,10,5,9,7,9,8,7,8,5,10,5,10,2,9,2,7,1,7,0,5,1,3,1,3,2,2,3,1,5,1,6,1,5,1,1
63375,10,5,9,6,8,7,7,8,6,9,5,9,3,9,2,8,1,7,1,5,1,4,2,3,3,2,4,2,5,2,6,3,7,3,1
635844,10,5,10,7,9,8,7,9,6,10,4,10,3,9,1,8,1,7,0,5,1,4,1,2,2,1,4,1,5,1,7,1,8,2,1
636130,10,5,9,7,8,8,7,9,6,9,4,9,3,8,2,7,1,6,1,5,2,4,3,2,4,2,5,2,6,2,7,2,8,3,1
640744,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,4,10,5,10,5,10,5,10,4,10,4,10,4,10,4,1
646904,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,1
653777,10,5,10,4,10,5,10,4,10,6,10,5,10,5,10,5,9,5,10,4,10,6,10,5,10,5,10,5,10,4,9,5,10,4,1
659642,10,5,8,5,10,5,8,4,7,5,8,4,8,6,9,3,8,5,8,5,8,7,9,5,7,6,8,5,8,5,9,4,9,4,1
666090,10,5,7,4,7,6,7,6,7,6,8,4,8,5,8,7,8,5,6,4,7,5,8,5,7,5,7,4,6,4,7,4,5,3,1
666942,10,5,8,10,10,8,9,9,7,7,7,10,6,10,4,10,3,10,2,10,2,9,1,7,0,7,0,5,0,4,0,3,0,2,1
667204,10,5,9,7,9,8,8,9,7,9,6,10,5,10,3,9,2,9,2,8,1,6,1,5,0,4,1,3,2,4,3,2,4,2,1
673637,10,5,9,7,9,8,7,9,6,9,4,9,3,9,2,8,1,6,1,5,2,3,3,3,3,2,5,2,6,3,7,3,7,4,1
684955,10,5,10,7,9,8,7,9,6,10,4,10,2,9,1,8,0,6,0,5,1,3,2,2,3,1,5,0,6,1,8,2,9,3,1
688033,10,5,10,7,9,8,6,10,4,9,3,10,2,9,0,7,0,5,0,5,2,2,3,1,4,1,6,1,7,1,8,3,9,4,1
691628,10,5,10,6,10,5,10,5,10,4,10,5,10,5,10,5,10,5,10,5,10,4,10,5,10,4,10,5,10,5,10,4,10,5,1
693702,10,5,10,5,9,4,10,5,9,2,10,6,10,4,10,5,10,4,9,8,10,4,9,5,9,5,9,5,9,5,9,5,9,5,1
704097,10,5,9,6,8,8,7,8,6,9,4,9,3,9,2,7,1,6,2,5,2,4,3,3,4,2,5,3,6,3,7,4,7,5,1
704168,10,5,9,7,8,8,7,9,5,10,4,9,2,8,1,7,1,5,1,4,2,2,3,2,4,1,6,1,7,2,8,3,8,4,1
706426,10,5,9,7,8,9,6,10,5,10,3,9,1,8,0,6,0,4,1,3,2,1,4,1,6,1,8,2,9,3,9,5,9,6,1
709287,10,5,10,4,10,4,9,4,9,5,10,6,10,5,9,5,8,3,9,5,10,5,10,6,8,3,9,5,10,5,8,5,9,5,1
718641,10,5,9,5,9,5,9,5,9,5,8,5,9,5,9,5,8,6,9,5,9,5,8,5,8,5,8,5,8,5,8,5,8,5,1
721482,10,5,9,5,10,5,10,5,10,5,9,6,10,5,10,5,9,5,10,5,9,5,9,5,9,6,9,5,9,5,9,6,9,6,1
730881,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,1
733639,10,5,9,5,9,5,9,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,9,5,9,5,9,5,9,5,9,5,9,5,1
733639,10,5,10,5,10,5,10,5,9,5,10,5,10,5,10,5,10,5,9,5,9,5,10,5,10,5,10,5,10,5,10,5,10,5,1
733823,10,5,7,4,8,5,7,5,8,5,6,4,8,6,7,5,8,5,8,5,9,6,7,4,7,5,7,5,7,5,7,5,7,6,1
740492,10,5,9,7,9,8,7,9,5,9,4,9,2,8,2,7,1,5,2,4,3,3,3,2,5,2,6,2,7,3,7,4,7,5,1
743348,10,5,9,7,8,8,7,9,5,10,3,9,2,8,1,7,1,5,1,3,2,2,4,1,5,1,7,2,8,3,8,4,8,5,1
752904,10,5,10,7,8,9,6,10,4,10,2,9,1,8,0,6,0,4,1,2,3,1,5,0,7,1,8,2,9,4,9,5,9,7,1
756136,10,5,10,10,7,5,6,10,4,10,3,7,1,7,0,5,3,3,3,1,5,0,6,4,9,3,9,5,10,10,7,5,6,9,1
760001,10,5,10,8,7,7,5,7,3,9,3,7,2,5,2,4,3,3,5,1,7,2,8,3,10,3,9,6,10,8,6,7,5,7,1
760239,10,5,9,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,9,5,10,5,10,5,10,5,1
76389,10,5,9,5,9,5,10,5,10,5,9,5,10,5,10,5,10,6,10,5,10,5,9,5,10,6,9,5,9,5,10,6,10,5,1
764974,10,5,9,6,9,5,9,5,9,5,9,6,9,5,9,5,10,5,10,5,9,5,9,5,9,6,9,5,9,5,9,5,9,5,1
770066,10,5,9,5,9,5,9,5,9,5,10,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,1
785208,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,1
785615,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,1
792744,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,6,10,5,10,5,10,6,10,6,1
797327,10,5,9,7,8,8,7,9,5,10,3,9,2,8,1,7,1,5,2,3,2,2,4,2,5,2,6,2,7,3,8,4,8,5,1
798429,10,5,10,7,8,9,7,10,4,10,2,9,1,8,0,6,0,3,1,2,3,1,5,0,7,1,9,2,9,4,9,6,9,8,1
704097,10,5,7,6,6,6,6,9,4,10,4,6,2,6,0,5,4,4,3,3,4,1,5,4,6,4,7,4,7,5,6,6,6,6,1
806423,10,5,8,7,7,9,5,9,3,9,2,8,1,5,1,4,3,1,5,1,6,1,8,2,9,4,9,6,7,8,6,9,4,9,1
809912,10,5,6,5,5,6,4,7,4,4,3,5,3,5,4,3,4,3,6,4,7,4,6,4,6,6,5,7,5,6,4,6,3,3,1
810104,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,1
814265,10,5,9,5,9,5,9,5,9,5,9,4,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,1
814911,10,5,7,4,8,5,8,5,8,5,8,4,8,5,8,5,7,4,8,5,7,5,7,5,7,5,7,5,7,4,7,5,6,5,1
822829,10,5,9,5,9,5,9,5,9,5,9,6,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,8,5,8,5,8,5,1
826923,10,5,8,5,10,5,7,8,9,5,8,4,7,3,7,8,9,7,9,6,7,3,10,5,8,5,8,6,9,5,8,6,6,7,1
830690,10,5,9,5,9,4,9,5,10,5,9,6,9,5,9,5,10,5,10,5,9,5,9,5,10,5,9,5,10,6,9,4,10,5,1
831268,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,6,10,5,10,5,10,5,10,5,10,5,1
832226,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,9,5,10,5,10,5,10,5,10,5,10,5,1
832567,10,5,10,5,10,5,10,5,9,5,9,5,9,5,10,5,10,5,9,4,9,5,10,5,10,5,9,5,9,4,10,5,9,4,1
836433,10,5,9,6,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,5,9,4,9,5,9,5,9,5,9,5,1
